no , model , rate
63 , Evaluation Total Detection Rate(DT): , 0.9669703872437357
63 , Evaluation Total Detection Rate(Hybrid): , 0.9669703872437357
63 , Evaluation SSH Precision(RF): , 0.4444444444444444
63 , Evaluation SSH Precision(DT): , 0.35555555555555557
63 , Evaluation SSH Precision(Hybrid): , 0.35555555555555557
63 , Evaluation SSH Recall(RF): , 1.0
63 , Evaluation SSH Recall(DT): , 1.0
63 , Evaluation SSH Recall(Hybrid): , 1.0
63 , Evaluation False Positive Rate of total detection(RF): , 0.02320185614849188
63 , Evaluation False Positive Rate of total detection(DT): , 0.033642691415313224
63 , Evaluation False Positive Rate of total detection(Hybrid): , 0.033642691415313224
63 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
64 , Random Forest Model Accuracy Rate (n=100): , 0.9994765882275969
64 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991930735175452
64 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8604453361830197
64 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9940035191702167
64 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9950685312094832
64 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7855852935728839
64 , Test Dataset Total Detection Rate(RF): , 0.9947368421052631
64 , Test Dataset Total Detection Rate(DT): , 0.9902255639097745
64 , Test Dataset Total Detection Rate(Hybrid): , 0.9902255639097745
64 , Test Dataset SSH Precision(RF): , 0.7777777777777778
64 , Test Dataset SSH Precision(DT): , 0.6285714285714286
64 , Test Dataset SSH Precision(Hybrid): , 0.6285714285714286
64 , Test Dataset SSH Recall(RF): , 0.9545454545454546
64 , Test Dataset SSH Recall(DT): , 1.0
64 , Test Dataset SSH Recall(Hybrid): , 1.0
64 , Test Dataset False Positive Rate of total detection(RF): , 0.0045871559633027525
64 , Test Dataset False Positive Rate of total detection(DT): , 0.009938837920489297
64 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009938837920489297
64 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.045454545454545414
64 , Evaluation Total Detection Rate(RF): , 0.9738041002277904
64 , Evaluation Total Detection Rate(DT): , 0.9669703872437357
64 , Evaluation Total Detection Rate(Hybrid): , 0.9646924829157175
64 , Evaluation SSH Precision(RF): , 0.40540540540540543
64 , Evaluation SSH Precision(DT): , 0.35555555555555557
64 , Evaluation SSH Precision(Hybrid): , 0.3404255319148936
64 , Evaluation SSH Recall(RF): , 0.9375
64 , Evaluation SSH Recall(DT): , 1.0
64 , Evaluation SSH Recall(Hybrid): , 1.0
64 , Evaluation False Positive Rate of total detection(RF): , 0.025522041763341066
64 , Evaluation False Positive Rate of total detection(DT): , 0.033642691415313224
64 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03596287703016241
64 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0625
65 , Random Forest Model Accuracy Rate (n=100): , 0.9996946764660982
65 , Decision Tree Model Accuracy Rate (depth=4): , 0.9993239264606459
65 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9252611606656053
65 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9940961289127617
65 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951611409520281
65 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7875995554732358
65 , Test Dataset Total Detection Rate(RF): , 0.9962377727614747
65 , Test Dataset Total Detection Rate(DT): , 0.9939804364183596
65 , Test Dataset Total Detection Rate(Hybrid): , 0.9939804364183596
65 , Test Dataset SSH Precision(RF): , 0.8214285714285714
65 , Test Dataset SSH Precision(DT): , 0.7419354838709677
65 , Test Dataset SSH Precision(Hybrid): , 0.7419354838709677
65 , Test Dataset SSH Recall(RF): , 1.0
65 , Test Dataset SSH Recall(DT): , 1.0
65 , Test Dataset SSH Recall(Hybrid): , 1.0
65 , Test Dataset False Positive Rate of total detection(RF): , 0.0038284839203675345
65 , Test Dataset False Positive Rate of total detection(DT): , 0.006125574272588055
65 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.006125574272588055
65 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
65 , Evaluation Total Detection Rate(RF): , 0.9783599088838268
65 , Evaluation Total Detection Rate(DT): , 0.9658314350797267
65 , Evaluation Total Detection Rate(Hybrid): , 0.9658314350797267
65 , Evaluation SSH Precision(RF): , 0.45161290322580644
65 , Evaluation SSH Precision(DT): , 0.34782608695652173
65 , Evaluation SSH Precision(Hybrid): , 0.34782608695652173
65 , Evaluation SSH Recall(RF): , 0.875
65 , Evaluation SSH Recall(DT): , 1.0
65 , Evaluation SSH Recall(Hybrid): , 1.0
65 , Evaluation False Positive Rate of total detection(RF): , 0.019721577726218097
65 , Evaluation False Positive Rate of total detection(DT): , 0.03480278422273782
65 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03480278422273782
65 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.125
66 , Random Forest Model Accuracy Rate (n=100): , 0.9997382941137984
66 , Decision Tree Model Accuracy Rate (depth=4): , 0.9992366911652455
66 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8645017774191438
66 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.995045378773847
66 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951842933876643
66 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7875995554732358
66 , Test Dataset Total Detection Rate(RF): , 0.9962490622655664
66 , Test Dataset Total Detection Rate(DT): , 0.9902475618904726
66 , Test Dataset Total Detection Rate(Hybrid): , 0.9909977494373593
66 , Test Dataset SSH Precision(RF): , 0.8461538461538461
66 , Test Dataset SSH Precision(DT): , 0.6470588235294118
66 , Test Dataset SSH Precision(Hybrid): , 0.6571428571428571
66 , Test Dataset SSH Recall(RF): , 0.9565217391304348
66 , Test Dataset SSH Recall(DT): , 0.9565217391304348
66 , Test Dataset SSH Recall(Hybrid): , 1.0
66 , Test Dataset False Positive Rate of total detection(RF): , 0.0030534351145038168
66 , Test Dataset False Positive Rate of total detection(DT): , 0.00916030534351145
66 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.00916030534351145
66 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.04347826086956519
66 , Evaluation Total Detection Rate(RF): , 0.9703872437357631
66 , Evaluation Total Detection Rate(DT): , 0.9669703872437357
66 , Evaluation Total Detection Rate(Hybrid): , 0.9658314350797267
66 , Evaluation SSH Precision(RF): , 0.38095238095238093
66 , Evaluation SSH Precision(DT): , 0.35555555555555557
66 , Evaluation SSH Precision(Hybrid): , 0.34782608695652173
66 , Evaluation SSH Recall(RF): , 1.0
66 , Evaluation SSH Recall(DT): , 1.0
66 , Evaluation SSH Recall(Hybrid): , 1.0
66 , Evaluation False Positive Rate of total detection(RF): , 0.030162412993039442
66 , Evaluation False Positive Rate of total detection(DT): , 0.033642691415313224
66 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03480278422273782
66 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
67 , Random Forest Model Accuracy Rate (n=100): , 0.9995202058752971
67 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990186029267442
67 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8285390268902798
67 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9952769031302093
67 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9946286349323948
67 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7568531209483238
67 , Test Dataset Total Detection Rate(RF): , 0.9962006079027356
67 , Test Dataset Total Detection Rate(DT): , 0.9901215805471124
67 , Test Dataset Total Detection Rate(Hybrid): , 0.9901215805471124
67 , Test Dataset SSH Precision(RF): , 0.8214285714285714
67 , Test Dataset SSH Precision(DT): , 0.6388888888888888
67 , Test Dataset SSH Precision(Hybrid): , 0.6388888888888888
67 , Test Dataset SSH Recall(RF): , 1.0
67 , Test Dataset SSH Recall(DT): , 1.0
67 , Test Dataset SSH Recall(Hybrid): , 1.0
67 , Test Dataset False Positive Rate of total detection(RF): , 0.0038669760247486465
67 , Test Dataset False Positive Rate of total detection(DT): , 0.010054137664346482
67 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.010054137664346482
67 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
67 , Evaluation Total Detection Rate(RF): , 0.9715261958997722
67 , Evaluation Total Detection Rate(DT): , 0.9567198177676538
67 , Evaluation Total Detection Rate(Hybrid): , 0.9567198177676538
67 , Evaluation SSH Precision(RF): , 0.3902439024390244
67 , Evaluation SSH Precision(DT): , 0.2962962962962963
67 , Evaluation SSH Precision(Hybrid): , 0.2962962962962963
67 , Evaluation SSH Recall(RF): , 1.0
67 , Evaluation SSH Recall(DT): , 1.0
67 , Evaluation SSH Recall(Hybrid): , 1.0
67 , Evaluation False Positive Rate of total detection(RF): , 0.029002320185614848
67 , Evaluation False Positive Rate of total detection(DT): , 0.04408352668213457
67 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04408352668213457
67 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
68 , Random Forest Model Accuracy Rate (n=100): , 0.9996946764660982
68 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990840293982945
68 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8263145268575666
68 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9938182996851269
68 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9947212446749398
68 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.762942211520652
68 , Test Dataset Total Detection Rate(RF): , 0.9948263118994827
68 , Test Dataset Total Detection Rate(DT): , 0.9896526237989652
68 , Test Dataset Total Detection Rate(Hybrid): , 0.9896526237989652
68 , Test Dataset SSH Precision(RF): , 0.7857142857142857
68 , Test Dataset SSH Precision(DT): , 0.6285714285714286
68 , Test Dataset SSH Precision(Hybrid): , 0.6285714285714286
68 , Test Dataset SSH Recall(RF): , 0.9565217391304348
68 , Test Dataset SSH Recall(DT): , 0.9565217391304348
68 , Test Dataset SSH Recall(Hybrid): , 0.9565217391304348
68 , Test Dataset False Positive Rate of total detection(RF): , 0.004511278195488722
68 , Test Dataset False Positive Rate of total detection(DT): , 0.009774436090225564
68 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009774436090225564
68 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
68 , Evaluation Total Detection Rate(RF): , 0.9715261958997722
68 , Evaluation Total Detection Rate(DT): , 0.958997722095672
68 , Evaluation Total Detection Rate(Hybrid): , 0.958997722095672
68 , Evaluation SSH Precision(RF): , 0.37142857142857144
68 , Evaluation SSH Precision(DT): , 0.3076923076923077
68 , Evaluation SSH Precision(Hybrid): , 0.3076923076923077
68 , Evaluation SSH Recall(RF): , 0.8125
68 , Evaluation SSH Recall(DT): , 1.0
68 , Evaluation SSH Recall(Hybrid): , 1.0
68 , Evaluation False Positive Rate of total detection(RF): , 0.025522041763341066
68 , Evaluation False Positive Rate of total detection(DT): , 0.04176334106728538
68 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04176334106728538
68 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
69 , Random Forest Model Accuracy Rate (n=100): , 0.999498397051447
69 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990840293982945
69 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9157088958192484
69 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9949527690313021
69 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9952074458233006
69 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7875995554732358
69 , Test Dataset Total Detection Rate(RF): , 0.994776119402985
69 , Test Dataset Total Detection Rate(DT): , 0.9932835820895523
69 , Test Dataset Total Detection Rate(Hybrid): , 0.9932835820895523
69 , Test Dataset SSH Precision(RF): , 0.7857142857142857
69 , Test Dataset SSH Precision(DT): , 0.71875
69 , Test Dataset SSH Precision(Hybrid): , 0.71875
69 , Test Dataset SSH Recall(RF): , 0.9565217391304348
69 , Test Dataset SSH Recall(DT): , 1.0
69 , Test Dataset SSH Recall(Hybrid): , 1.0
69 , Test Dataset False Positive Rate of total detection(RF): , 0.004555808656036446
69 , Test Dataset False Positive Rate of total detection(DT): , 0.00683371298405467
69 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.00683371298405467
69 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.04347826086956519
69 , Evaluation Total Detection Rate(RF): , 0.9703872437357631
69 , Evaluation Total Detection Rate(DT): , 0.9669703872437357
69 , Evaluation Total Detection Rate(Hybrid): , 0.9658314350797267
69 , Evaluation SSH Precision(RF): , 0.38095238095238093
69 , Evaluation SSH Precision(DT): , 0.35555555555555557
69 , Evaluation SSH Precision(Hybrid): , 0.34782608695652173
69 , Evaluation SSH Recall(RF): , 1.0
69 , Evaluation SSH Recall(DT): , 1.0
69 , Evaluation SSH Recall(Hybrid): , 1.0
69 , Evaluation False Positive Rate of total detection(RF): , 0.030162412993039442
69 , Evaluation False Positive Rate of total detection(DT): , 0.033642691415313224
69 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03480278422273782
69 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
70 , Random Forest Model Accuracy Rate (n=100): , 0.9996946764660982
70 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991276470459948
70 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8556473949359911
70 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9939572142989442
70 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.994744397110576
70 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.772851453972958
70 , Test Dataset Total Detection Rate(RF): , 0.9954441913439636
70 , Test Dataset Total Detection Rate(DT): , 0.9893697798025817
70 , Test Dataset Total Detection Rate(Hybrid): , 0.9886104783599089
70 , Test Dataset SSH Precision(RF): , 0.8076923076923077
70 , Test Dataset SSH Precision(DT): , 0.6176470588235294
70 , Test Dataset SSH Precision(Hybrid): , 0.6
70 , Test Dataset SSH Recall(RF): , 0.9545454545454546
70 , Test Dataset SSH Recall(DT): , 0.9545454545454546
70 , Test Dataset SSH Recall(Hybrid): , 0.9545454545454546
70 , Test Dataset False Positive Rate of total detection(RF): , 0.003861003861003861
70 , Test Dataset False Positive Rate of total detection(DT): , 0.010038610038610039
70 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.010810810810810811
70 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
70 , Evaluation Total Detection Rate(RF): , 0.9738041002277904
70 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
70 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
70 , Evaluation SSH Precision(RF): , 0.41025641025641024
70 , Evaluation SSH Precision(DT): , 0.3137254901960784
70 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
70 , Evaluation SSH Recall(RF): , 1.0
70 , Evaluation SSH Recall(DT): , 1.0
70 , Evaluation SSH Recall(Hybrid): , 1.0
70 , Evaluation False Positive Rate of total detection(RF): , 0.02668213457076566
70 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
70 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
70 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
71 , Random Forest Model Accuracy Rate (n=100): , 0.9997164852899483
71 , Decision Tree Model Accuracy Rate (depth=4): , 0.9992584999890955
71 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8786993217455783
71 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9939803667345805
71 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9950916836451195
71 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7907482867197629
71 , Test Dataset Total Detection Rate(RF): , 0.9963126843657817
71 , Test Dataset Total Detection Rate(DT): , 0.9918879056047197
71 , Test Dataset Total Detection Rate(Hybrid): , 0.9926253687315634
71 , Test Dataset SSH Precision(RF): , 0.8275862068965517
71 , Test Dataset SSH Precision(DT): , 0.696969696969697
71 , Test Dataset SSH Precision(Hybrid): , 0.7058823529411765
71 , Test Dataset SSH Recall(RF): , 1.0
71 , Test Dataset SSH Recall(DT): , 0.9583333333333334
71 , Test Dataset SSH Recall(Hybrid): , 1.0
71 , Test Dataset False Positive Rate of total detection(RF): , 0.0037537537537537537
71 , Test Dataset False Positive Rate of total detection(DT): , 0.0075075075075075074
71 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.0075075075075075074
71 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
71 , Evaluation Total Detection Rate(RF): , 0.9760820045558086
71 , Evaluation Total Detection Rate(DT): , 0.9646924829157175
71 , Evaluation Total Detection Rate(Hybrid): , 0.9646924829157175
71 , Evaluation SSH Precision(RF): , 0.42857142857142855
71 , Evaluation SSH Precision(DT): , 0.3404255319148936
71 , Evaluation SSH Precision(Hybrid): , 0.3404255319148936
71 , Evaluation SSH Recall(RF): , 0.9375
71 , Evaluation SSH Recall(DT): , 1.0
71 , Evaluation SSH Recall(Hybrid): , 1.0
71 , Evaluation False Positive Rate of total detection(RF): , 0.02320185614849188
71 , Evaluation False Positive Rate of total detection(DT): , 0.03596287703016241
71 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03596287703016241
